eng-sig-2023-inflection-attentive_lstm-frankenstein,eng-sig-2023-inflection-attentive_lstm-frankenstein-sweep,0bgmv4aw
fin-sig-2023-inflection-attentive_lstm-frankenstein,fin-sig-2023-inflection-attentive_lstm-frankenstein-sweep,vm79ls5f
fra-sig-2023-inflection-attentive_lstm-frankenstein,fra-sig-2023-inflection-attentive_lstm-frankenstein-sweep,lwu60wvz
grc-sig-2023-inflection-attentive_lstm-frankenstein,grc-sig-2023-inflection-attentive_lstm-frankenstein-sweep,q6rlnylo
heb-sig-2023-inflection-attentive_lstm-frankenstein,heb-sig-2023-inflection-attentive_lstm-frankenstein-sweep,yc1o6i3k
heb_unvoc-sig-2023-inflection-attentive_lstm-frankenstein,heb_unvoc-sig-2023-inflection-attentive_lstm-frankenstein-sweep,56eo3rme
hun-sig-2023-inflection-attentive_lstm-frankenstein,hun-sig-2023-inflection-attentive_lstm-frankenstein-sweep,aotflzej
hye-sig-2023-inflection-attentive_lstm-frankenstein,hye-sig-2023-inflection-attentive_lstm-frankenstein-sweep,oh2vl1l0
ita-sig-2023-inflection-attentive_lstm-frankenstein,ita-sig-2023-inflection-attentive_lstm-frankenstein-sweep,u0soeejz
jap-sig-2023-inflection-attentive_lstm-frankenstein,jap-sig-2023-inflection-attentive_lstm-frankenstein-sweep,fvvey4mh
kat-sig-2023-inflection-attentive_lstm-frankenstein,kat-sig-2023-inflection-attentive_lstm-frankenstein-sweep,1oyo9o7n
klr-sig-2023-inflection-attentive_lstm-frankenstein,klr-sig-2023-inflection-attentive_lstm-frankenstein-sweep,plq5r30e
mkd-sig-2023-inflection-attentive_lstm-frankenstein,mkd-sig-2023-inflection-attentive_lstm-frankenstein-sweep,f7cjy4h7
nav-sig-2023-inflection-attentive_lstm-frankenstein,nav-sig-2023-inflection-attentive_lstm-frankenstein-sweep,m0fvyn37
rus-sig-2023-inflection-attentive_lstm-frankenstein,rus-sig-2023-inflection-attentive_lstm-frankenstein-sweep,e4wntwb1
san-sig-2023-inflection-attentive_lstm-frankenstein,san-sig-2023-inflection-attentive_lstm-frankenstein-sweep,a8t4augj
sme-sig-2023-inflection-attentive_lstm-frankenstein,sme-sig-2023-inflection-attentive_lstm-frankenstein-sweep,vfgvzjng
spa-sig-2023-inflection-attentive_lstm-frankenstein,spa-sig-2023-inflection-attentive_lstm-frankenstein-sweep,3y5zpti2
sqi-sig-2023-inflection-attentive_lstm-frankenstein,sqi-sig-2023-inflection-attentive_lstm-frankenstein-sweep,dv7mi9vk
swa-sig-2023-inflection-attentive_lstm-frankenstein,swa-sig-2023-inflection-attentive_lstm-frankenstein-sweep,2c02psby
tur-sig-2023-inflection-attentive_lstm-frankenstein,tur-sig-2023-inflection-attentive_lstm-frankenstein-sweep,1uj55waw
afb-sig-2023-inflection-attentive_lstm-transformer-frankenstein,afb-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,n77xc06q
afb-sig-2023-inflection-transformer-attentive_lstm-frankenstein,afb-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,dmzt55g7
amh-sig-2023-inflection-attentive_lstm-transformer-frankenstein,amh-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,4wfd4ows
amh-sig-2023-inflection-transformer-attentive_lstm-frankenstein,amh-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,fl4g7uba
arz-sig-2023-inflection-attentive_lstm-transformer-frankenstein,arz-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,39zg03xm
arz-sig-2023-inflection-transformer-attentive_lstm-frankenstein,arz-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,c8o5kilk
bel-sig-2023-inflection-attentive_lstm-transformer-frankenstein,bel-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,7yycleb9
bel-sig-2023-inflection-transformer-attentive_lstm-frankenstein,bel-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,02tfwinu
dan-sig-2023-inflection-attentive_lstm-transformer-frankenstein,dan-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,v22vvqc9
dan-sig-2023-inflection-transformer-attentive_lstm-frankenstein,dan-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,segozzzz
deu-sig-2023-inflection-attentive_lstm-transformer-frankenstein,deu-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,xs47a7qm
deu-sig-2023-inflection-transformer-attentive_lstm-frankenstein,deu-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,h4naqy38
eng-sig-2023-inflection-attentive_lstm-transformer-frankenstein,eng-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,h5aeagbf
eng-sig-2023-inflection-transformer-attentive_lstm-frankenstein,eng-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,o6al1ysj
fin-sig-2023-inflection-attentive_lstm-transformer-frankenstein,fin-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,9lehfwcl
fin-sig-2023-inflection-transformer-attentive_lstm-frankenstein,fin-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,40m91ty6
fra-sig-2023-inflection-attentive_lstm-transformer-frankenstein,fra-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,xi8ufguk
fra-sig-2023-inflection-transformer-attentive_lstm-frankenstein,fra-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,4bxyagu9
grc-sig-2023-inflection-attentive_lstm-transformer-frankenstein,grc-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,fhmnllp6
grc-sig-2023-inflection-transformer-attentive_lstm-frankenstein,grc-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,3cv8ziwf
heb-sig-2023-inflection-attentive_lstm-transformer-frankenstein,heb-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,0e0g319w
heb-sig-2023-inflection-transformer-attentive_lstm-frankenstein,heb-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,pvryu3d8
heb_unvoc-sig-2023-inflection-attentive_lstm-transformer-frankenstein,heb_unvoc-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,43lsupfl
heb_unvoc-sig-2023-inflection-transformer-attentive_lstm-frankenstein,heb_unvoc-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,0d80m00p
hun-sig-2023-inflection-attentive_lstm-transformer-frankenstein,hun-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,2tbs8nsi
hun-sig-2023-inflection-transformer-attentive_lstm-frankenstein,hun-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,28s8a5ai
hye-sig-2023-inflection-attentive_lstm-transformer-frankenstein,hye-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,bfwfxeua
hye-sig-2023-inflection-transformer-attentive_lstm-frankenstein,hye-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,c0wiuh60
ita-sig-2023-inflection-attentive_lstm-transformer-frankenstein,ita-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,7redxmyj
ita-sig-2023-inflection-transformer-attentive_lstm-frankenstein,ita-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,9ahsq0a0
jap-sig-2023-inflection-attentive_lstm-transformer-frankenstein,jap-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,0hdxj43h
jap-sig-2023-inflection-transformer-attentive_lstm-frankenstein,jap-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,8zp62c9u
kat-sig-2023-inflection-attentive_lstm-transformer-frankenstein,kat-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,8fpsdd06
kat-sig-2023-inflection-transformer-attentive_lstm-frankenstein,kat-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,4ehhnofc
klr-sig-2023-inflection-attentive_lstm-transformer-frankenstein,klr-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,g1mi0j3f
klr-sig-2023-inflection-transformer-attentive_lstm-frankenstein,klr-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,piooz4h1
mkd-sig-2023-inflection-attentive_lstm-transformer-frankenstein,mkd-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,jwgd56zh
mkd-sig-2023-inflection-transformer-attentive_lstm-frankenstein,mkd-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,ga4grn1x
nav-sig-2023-inflection-attentive_lstm-transformer-frankenstein,nav-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,vgqmabq3
nav-sig-2023-inflection-transformer-attentive_lstm-frankenstein,nav-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,8o3lka1a
rus-sig-2023-inflection-attentive_lstm-transformer-frankenstein,rus-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,ibthysgm
rus-sig-2023-inflection-transformer-attentive_lstm-frankenstein,rus-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,2ri826zp
san-sig-2023-inflection-attentive_lstm-transformer-frankenstein,san-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,cfjhcj0b
san-sig-2023-inflection-transformer-attentive_lstm-frankenstein,san-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,5ml825dc
sme-sig-2023-inflection-attentive_lstm-transformer-frankenstein,sme-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,izenu3cr
sme-sig-2023-inflection-transformer-attentive_lstm-frankenstein,sme-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,g5t5kuzh
spa-sig-2023-inflection-attentive_lstm-transformer-frankenstein,spa-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,n0a16blv
spa-sig-2023-inflection-transformer-attentive_lstm-frankenstein,spa-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,4xbety93
sqi-sig-2023-inflection-attentive_lstm-transformer-frankenstein,sqi-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,22g0rxkq
sqi-sig-2023-inflection-transformer-attentive_lstm-frankenstein,sqi-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,g9a8kzfv
swa-sig-2023-inflection-attentive_lstm-transformer-frankenstein,swa-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,vvfctahw
swa-sig-2023-inflection-transformer-attentive_lstm-frankenstein,swa-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,wly93b2f
tur-sig-2023-inflection-attentive_lstm-transformer-frankenstein,tur-sig-2023-inflection-attentive_lstm-transformer-frankenstein-sweep,g5yioo6e
tur-sig-2023-inflection-transformer-attentive_lstm-frankenstein,tur-sig-2023-inflection-transformer-attentive_lstm-frankenstein-sweep,pjyqsmi5
