swedish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,swedish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,ago7u6yc
swedish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,swedish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,zy2mm8h2
turkish-sig-2017-inflection-transformer-attentive_lstm-frankenstein,turkish-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,bov71qlm
turkish-sig-2017-inflection-attentive_lstm-transformer-frankenstein,turkish-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,km9w23a4
ukrainian-sig-2017-inflection-transformer-attentive_lstm-frankenstein,ukrainian-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,blz5ab7q
ukrainian-sig-2017-inflection-attentive_lstm-transformer-frankenstein,ukrainian-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,qq7hfnpa
urdu-sig-2017-inflection-transformer-attentive_lstm-frankenstein,urdu-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,kzsl79v6
urdu-sig-2017-inflection-attentive_lstm-transformer-frankenstein,urdu-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,95qouwvi
welsh-sig-2017-inflection-transformer-attentive_lstm-frankenstein,welsh-sig-2017-inflection-transformer-attentive_lstm-frankenstein-sweep,jrl77pzb
welsh-sig-2017-inflection-attentive_lstm-transformer-frankenstein,welsh-sig-20217-inflection-attentive_lstm-transformer-frankenstein-sweep,r1thgk5j
